report_date,event_datetime_z,event_date,event_time_z,city,state,airport_code,facility,aircraft_primary,aircraft_primary_model,n_numbers,phase,event_type,pob,injuries,damage,form_8020_9,group_id,group_size,context_parens,sources_json,media_json,aircraft_image_url,aircraft_image_type,raw_narrative,callsign_primary,aircraft_type_designator,sources_found,media_found,sources_checked_on,media_checked_on,ntsb_case_id,ntsb_pdf_url,aircraft_image_actual_url,aircraft_image_generic_url,aircraft_image_verified,missing_sources,missing_media,score
3/23/2026,2026-03-23T01:20:00Z,3/23/2026,0120Z,TRUCKEE,CA,,ZOA,N2882W,BE36,N2882W,,Crash,2,1- Fatal,Unknown,Yes,257,1,,"[{""title"": ""Aviation Safety Network entry for N2882W (Beechcraft A36 near Olympic Valley / Truckee)"", ""url"": ""https://aviation-safety.net/wikibase/568295"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-03-22""}, {""title"": ""MyNews4: One killed after plane headed to Truckee Tahoe Airport crashes near Olympic Valley"", ""url"": ""https://mynews4.com/news/local/one-killed-after-plane-headed-to-truckee-tahoe-airport-crashes-near-olympic-valley"", ""publisher"": ""MyNews4"", ""date"": ""2026-03-23""}]",[],https://www.google.com/search?tbm=isch&q=N2882W+aircraft,actual_search,"TRUCKEE, CA, (ZOA), N2882W, BE36. N2882W crashed at N39.173 / -120.24678 near mountainous terrain. The California Highway Patrol and Placer County police responded to the event. The aircraft was subject to an ALNOT issued by ZOA. FAA Form 8020-9 was received. POB: 2, Injuries: 1- Fatal, Damage: Unknown. 3/23/2026 0120Z.",,BE36,2,0,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N2882W+aircraft,https://www.google.com/search?tbm=isch&q=BE36+aircraft,No,True,True,4
3/23/2026,2026-03-21T21:58:00Z,3/21/2026,2158Z,WEST VALLEY CITY,UT,S56,S56,N7328J,P28A,N7328J,,Loss of power / off-airport landing,2,,Substantial,Yes,258,1,,[],[],https://www.google.com/search?tbm=isch&q=N7328J+aircraft,actual_search,"WEST VALLEY CITY, UT, (S56), N7328J, P28A. N7328J lost power enroute resulting in an off-airport landing. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. 3/21/2026 2158Z.",,P28A,,,,,,,https://www.google.com/search?tbm=isch&q=N7328J+aircraft,https://www.google.com/search?tbm=isch&q=P28A+aircraft,No,True,True,3
3/23/2026,2026-03-21T16:32:00Z,3/21/2026,1632Z,ELLICOTT,CO,CO4,COS,N6305S,C150,N6305S,,Runway excursion,1,,Substantial,Yes,259,1,,"[{""title"": ""Aviation Safety Network entry for N6305S (Cessna 150G near Ellicott / Colorado Springs East)"", ""url"": ""https://aviation-safety.net/wikibase/568316"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-03-21""}, {""title"": ""KKTV: 1 injured in plane crash east of Colorado Springs"", ""url"": ""https://www.kktv.com/2026/03/21/1-injured-plane-crash-east-colorado-springs/"", ""publisher"": ""KKTV"", ""date"": ""2026-03-21""}]",[],https://www.google.com/search?tbm=isch&q=N6305S+aircraft,actual_search,"ELLICOTT, CO, (COS), (CO4), N6305S, C150. N6305S experienced an unknown failure and went off runway at C04. The El Paso County Sheriff was notified. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 3/21/2026 1632Z.",,C150,2,0,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N6305S+aircraft,https://www.google.com/search?tbm=isch&q=C150+aircraft,No,True,True,4
3/23/2026,2026-03-17T21:08:00Z,3/17/2026,2108Z,SACRAMENTO,CA,MCC,FTW FSS,N62RX,AS350,N62RX,,Hard landing / training,3,"2-Unknown, 1- Minor",,Yes,260,1,,[],[],https://www.google.com/search?tbm=isch&q=N62RX+aircraft,actual_search,"SACRAMENTO, CA, (FTW FSS), (MCC), N62RX, AS350. N62RX was conducting a hover auto maneuver when the aircraft impacted the ground harder than anticipated. One of the passenger in the back sustained a back injury. FAA Form 8020-9 was received. POB: 3, Injuries: 2-Unknown, 1- Minor, Damage: None. Late Report 3/17/2026 2108Z.",,AS350,,,,,,,https://www.google.com/search?tbm=isch&q=N62RX+aircraft,https://www.google.com/search?tbm=isch&q=AS350+aircraft,No,True,True,3
3/23/2026,2026-03-20T15:02:00Z,3/20/2026,1502Z,BURBANK,CA,BUR,BUR,SWA1643,B737,NONE,,Ground collision,Unknown,Unknown,Unknown,Yes,261,1,,[],[],https://www.google.com/search?tbm=isch&q=B737+aircraft,generic_search,"BURBANK, CA, (BUR), SWA1643, B737. SWA1643 (IFR) experienced a wingtip collision with an emergency vehicle during pushback at Gate A2 (Non-movement area). SWA1643 returned to the gate to perform a damage assessment. Burbank Airport Operations reported a broken light to the vehicle. There were no reported injuries in the aircraft or the vehicle. FAA Form 8020-9 was received. POB: Unknown, Injuries: Unknown, Damage: Unknown. 3/20/2026 1502Z.",SWA1643,B737,,,,,,,,https://www.google.com/search?tbm=isch&q=B737+aircraft,No,True,True,3
3/23/2026,2026-03-21T21:09:00Z,3/21/2026,2109Z,STARBUCK,WA,16W,FTW FSS,N46SC,PA12,N46SC,Takeoff roll,Prop strike,1,,Unknown,Yes,262,1,,[],[],https://www.google.com/search?tbm=isch&q=N46SC+aircraft,actual_search,"STARBUCK, WA, (FTW FSS), (16W), N46SC, PA12. N46SC reported air brake failed on departure roll causing the aircraft to tip up on nose causing prop strike. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 3/21/2026 2109Z.",,PA12,,,,,,,https://www.google.com/search?tbm=isch&q=N46SC+aircraft,https://www.google.com/search?tbm=isch&q=PA12+aircraft,No,True,True,2
3/23/2026,2026-03-20T22:00:00Z,3/20/2026,2200Z,ANCHORAGE,AK,,MRI,N22594,C150,N22594,Start-up,Engine fire,1,,Unknown,Yes,263,1,,[],[],https://www.google.com/search?tbm=isch&q=N22594+aircraft,actual_search,"ANCHORAGE, AK, (MRI), N22594, C150. N22594 engine caught on fire during engine start-up. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 3/20/2026 2200Z.",,C150,,,,,,,https://www.google.com/search?tbm=isch&q=N22594+aircraft,https://www.google.com/search?tbm=isch&q=C150+aircraft,No,True,True,2
3/23/2026,2026-03-20T23:40:00Z,3/20/2026,2340Z,DENVER,CO,DEN,DEN,DLH481,A359,NONE,,Aborted takeoff / gear issue,Unknown,,Unknown,Yes,264,1,,[],[],https://www.google.com/search?tbm=isch&q=A359+aircraft,generic_search,"DENVER, CO, (DEN), DLH481, A359. DLH481 (DEN-EDDM) IFR aborted takeoff due to flames being observed in the landing gear. The emergency vehicles responded and sprayed it with water. DLH481 became disabled on the runway. The passengers were bussed to the terminal. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 3/20/2026 2340Z.",DLH481,A359,,,,,,,,https://www.google.com/search?tbm=isch&q=A359+aircraft,No,True,True,3
3/23/2026,2026-03-21T16:53:00Z,3/21/2026,1653Z,FORT COLLINS,CO,FNL,FNL,N5122U,C172,N5122U,,Blown tire,Unknown,,,Yes,265,1,,[],[],https://www.google.com/search?tbm=isch&q=N5122U+aircraft,actual_search,"FORT COLLINS, CO, (FNL), N5122U, C172. N5122U blew a tire while on RWY33. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: None. 3/21/2026 1653Z.",,C172,,,,,,,https://www.google.com/search?tbm=isch&q=N5122U+aircraft,https://www.google.com/search?tbm=isch&q=C172+aircraft,No,True,True,2
3/23/2026,2026-03-20T21:00:00Z,3/20/2026,2100Z,BIG BEAR CITY,CA,L35,FTW FSS,N9368A,C195,N9368A,,Runway excursion,1,,Unknown,Yes,266,1,,[],[],https://www.google.com/search?tbm=isch&q=N9368A+aircraft,actual_search,"BIG BEAR CITY, CA, (FTW FSS), (L35), N9368A, C195. N9368A landed on RWY08, when it went off the runway and struck multiple airport signs. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 3/20/2026 2100Z.",,C195,,,,,,,https://www.google.com/search?tbm=isch&q=N9368A+aircraft,https://www.google.com/search?tbm=isch&q=C195+aircraft,No,True,True,3
3/23/2026,2026-03-20T18:50:00Z,3/20/2026,1850Z,DENVER,CO,BJC,BJC,N431PZ,RV-8A,N431PZ,,Loss of engine power,2,,Unknown,Yes,267,1,,[],[],https://www.google.com/search?tbm=isch&q=N431PZ+aircraft,actual_search,"DENVER, CO, (BJC), N431PZ, RV-8A. N431PZ (VFR) reported intermittent loss of engine power after departing from RWY12L. The aircraft returned to BJC. The aircraft landed RWY12L and the front wheel snapped. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/20/2026 1850Z.",,RV-8A,,,,,,,https://www.google.com/search?tbm=isch&q=N431PZ+aircraft,https://www.google.com/search?tbm=isch&q=RV-8A+aircraft,No,True,True,2
3/23/2026,2026-03-22T17:55:00Z,3/22/2026,1755Z,CONCORD,CA,CCR,WSC ROC,N211TD,C172,N211TD,,Runway excursion / strike objects,2,,Unknown,No,268,1,,[],[],https://www.google.com/search?tbm=isch&q=N211TD+aircraft,actual_search,"CONCORD, CA, (WSC ROC), (CCR), N211TD, C172. N211TD landed on RWY19L and swerved, making contact with 5 taxiway lights and a sign. The aircraft corrected Itself and taxied to parking. The airport operations reported damage to fuselage and left main landing gear. No FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/22/2026 1755Z.",,C172,,,,,,,https://www.google.com/search?tbm=isch&q=N211TD+aircraft,https://www.google.com/search?tbm=isch&q=C172+aircraft,No,True,True,2
3/24/2026,2026-03-24T00:40:00Z,3/24/2026,0040Z,LA VERNE,CA,POC,POC,N962MS,PA28R-200,N962MS,,Gear collapse,2,,Unknown,Yes,269,1,,[],[],https://www.google.com/search?tbm=isch&q=N962MS+aircraft,actual_search,"LA VERNE, CA, (POC), N962MS, PA28R-200. N962MS reported a gear issue inbound to POC. The aircraft landed on RWY26L when the gear collapsed, causing the aircraft to veer into centerfield, strike the right wing strike and right gear. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/24/2026 0040Z.",,PA28R-200,,,,,,,https://www.google.com/search?tbm=isch&q=N962MS+aircraft,https://www.google.com/search?tbm=isch&q=PA28R-200+aircraft,No,True,True,2
3/24/2026,2026-03-24T06:10:00Z,3/24/2026,0610Z,SALT LAKE CITY,UT,SLC,SLC,N8360V,PA44,N8360V,,Nose gear collapse,2,,Unknown,Yes,270,1,,[],[],https://www.google.com/search?tbm=isch&q=N8360V+aircraft,actual_search,"SALT LAKE CITY, UT, (SLC), N8360V, PA44. N8360V landed on RWY17 when the nose gear collapsed. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/24/2026 0610Z.",,PA44,,,,,,,https://www.google.com/search?tbm=isch&q=N8360V+aircraft,https://www.google.com/search?tbm=isch&q=PA44+aircraft,No,True,True,2
3/26/2026,2026-03-20T21:08:00Z,3/20/2026,2108Z,SHAFTER,CA,MIT,WSC ROC,N584BL,BE58,N584BL,,Gear-up landing,1,,Minor,No,271,1,,[],[],https://www.google.com/search?tbm=isch&q=N584BL+aircraft,actual_search,"SHAFTER, CA, (WSC ROC), (MIT), N584BL, BE58. N584BL experienced a gear-up and prop strike while landing on RWY35. No FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. 3/20/2026 2108Z.",,BE58,,,,,,,https://www.google.com/search?tbm=isch&q=N584BL+aircraft,https://www.google.com/search?tbm=isch&q=BE58+aircraft,No,True,True,2
3/26/2026,2026-03-25T18:30:00Z,3/25/2026,1830Z,OAKLAND,CA,OAK,OAK,FDX3806 (N856FD),B77L,N856FD,,Bird strike,2,,Unknown,Yes,272,1,,[],[],https://www.google.com/search?tbm=isch&q=N856FD+aircraft,actual_search,"OAKLAND, CA, (OAK), (FDX3806), N856FD, B77L. FDX3806 (IFR) reported a bird strike upon landing on RWY30. Airport Operations inspected the runway and retrieved the remains of the bird. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/25/2026 1830Z.",FDX3806,B77L,,,,,,,https://www.google.com/search?tbm=isch&q=N856FD+aircraft,https://www.google.com/search?tbm=isch&q=B77L+aircraft,No,True,True,2
3/26/2026,2026-03-25T18:26:00Z,3/25/2026,1826Z,BOZEMAN,MT,BZN,ZLC,QXE2022 (N653QX),E75L,N653QX,,Severe turbulence,Unknown,1- Unknown,Unknown,Yes,273,1,,[],[],https://www.google.com/search?tbm=isch&q=N653QX+aircraft,actual_search,"BOZEMAN, MT, (ZLC), (BZN), (QXE2022), N653QX, E75L. QXE2022 (PDX-BZN) IFR experienced severe turbulence over Butte, MT, due to mountain wave activity between 21,000 and 21,500 feet. One of the flight attendants got injured. The aircraft landed safely. No other injuries were reported, and the disposition of the flight attendant remained unknown. FAA Form 8020-9 was received. POB: Unknown, Injuries: 1- Unknown, Damage: Unknown. 3/25/2026 1826Z.",QXE2022,E75L,,,,,,,https://www.google.com/search?tbm=isch&q=N653QX+aircraft,https://www.google.com/search?tbm=isch&q=E75L+aircraft,No,True,True,2
3/27/2026,2026-03-27T01:58:00Z,3/27/2026,0158Z,LIHUE,HI,LIH,LIH,N715KV,MD500,N715KV,,Crash in water,5,"3- Fatal, 2- Unknown",Substantial,Yes,274,1,,"[{""title"": ""Aviation Safety Network entry for N715KV (Hughes 369D / 500D crash off Kauaʻi)"", ""url"": ""https://aviation-safety.net/wikibase/568442"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-03-26""}, {""title"": ""Hawaii Public Radio: 3 killed in tour company helicopter crash on Kauaʻi's Nā Pali Coast"", ""url"": ""https://www.hawaiipublicradio.org/local-news/2026-03-27/3-killed-in-tour-company-helicopter-crash-on-kauai"", ""publisher"": ""Hawaii Public Radio"", ""date"": ""2026-03-27""}]",[],https://www.google.com/search?tbm=isch&q=N715KV+aircraft,actual_search,"LIHUE, HI, (LIH), N715KV, MD500. N715KV (VFR) crashed in the water approximately 17 miles northwest off the coast of LIH. FAA Form 8020-9 was received. POB: 5, Injuries: 3- Fatal, 2- Unknown, Damage: Substantial. 3/27/2026 0158Z.",,MD500,2,0,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N715KV+aircraft,https://www.google.com/search?tbm=isch&q=MD500+aircraft,No,True,True,5
3/27/2026,2026-03-26T20:44:00Z,3/26/2026,2044Z,VAN NUYS,CA,VNY,VNY,N24932,C152,N24932,,Ground strike,2,,Substantial,Yes,275,1,,[],[],https://www.google.com/search?tbm=isch&q=N24932+aircraft,actual_search,"VAN NUYS, CA, (VNY), N24932, C152. N24932 struck the left wing on the southern end of the blast fence while taxing for departure. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. 3/26/2026 2044Z.",,C152,,,,,,,https://www.google.com/search?tbm=isch&q=N24932+aircraft,https://www.google.com/search?tbm=isch&q=C152+aircraft,No,True,True,3
3/27/2026,2026-03-27T06:35:00Z,3/27/2026,0635Z,BILLINGS,MT,BIL,BIL,LF90,HELO,NONE,,Laser illumination,Unknown,,Unknown,Yes,276,1,,[],[],https://www.google.com/search?tbm=isch&q=HELO+aircraft,generic_search,"BILLINGS, MT, (BIL), LF90, (MEDEVAC), HELO. LF90 was illuminated by a blue laser in the vicinity of BIL. After landing safely the pilot stated one of the medics on board reported blurred eyesight due to the laser strike. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 3/27/2026 0635Z.",LF90,HELO,,,,,,,,https://www.google.com/search?tbm=isch&q=HELO+aircraft,No,True,True,2
3/27/2026,2026-03-26T21:05:00Z,3/26/2026,2105Z,CAMARILLO,CA,CMA,WSC ROC,N787HP,PA46,N787HP,,Ground collision,1,,Substantial,No,277,1,,[],[],https://www.google.com/search?tbm=isch&q=N787HP+aircraft,actual_search,"CAMARILLO, CA, (WSC ROC), (CMA), N787HP, PA46. N787HP was taxiing out when the pilot lost control and hit two hangars. No FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 3/26/2026 2105Z.",,PA46,,,,,,,https://www.google.com/search?tbm=isch&q=N787HP+aircraft,https://www.google.com/search?tbm=isch&q=PA46+aircraft,No,True,True,2
3/30/2026,2026-03-23T20:35:00Z,3/23/2026,2035Z,FAIRFIELD,UT,UT9,FTW FSS,N247WR,AUTOGYRO CALIDUS,N247WR,,Touch-and-go / rollover,1,,Substantial,Yes,278,1,,[],[],https://www.google.com/search?tbm=isch&q=N247WR+aircraft,actual_search,"FAIRFIELD, UT, (FTW FSS), (UT9), N247WR, AUTOGYRO CALIDUS. N247WR was conducting a touch-and-go operation when the pilot lost control on the third landing. The aircraft rolled over onto its right side. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. Late Report: 3/23/2026 2035Z.",,AUTOGYRO CALIDUS,,,,,,,https://www.google.com/search?tbm=isch&q=N247WR+aircraft,https://www.google.com/search?tbm=isch&q=AUTOGYRO CALIDUS+aircraft,No,True,True,3
3/30/2026,2026-03-27T16:30:00Z,3/27/2026,1630Z,LINCOLN,CA,LHM,NCT,N11446,KITFOX LIGHT SQUARED,N11446,,Hard landing,1,,Substantial,Yes,279,1,,"[{""title"": ""Aviation Safety Network entry for N11446 (SkyStar Kitfox Lite Squared hard landing at Lincoln)"", ""url"": ""https://aviation-safety.net/wikibase/568592"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-03-27""}]",[],https://www.google.com/search?tbm=isch&q=N11446+aircraft,actual_search,"LINCOLN, CA, (NCT), (LHM), N11446, KITFOX LIGHT SQUARED. N11446 came in too low on landing to RWY15 and landed hard. The aircraft’s front landing gear collapsed, causing it to go off the runway. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 3/27/2026 1630Z.",,KITFOX LIGHT SQUARED,1,0,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N11446+aircraft,https://www.google.com/search?tbm=isch&q=KITFOX LIGHT SQUARED+aircraft,No,True,True,4
3/30/2026,2026-03-29T23:00:00Z,3/29/2026,2300Z,SPANAWAY,WA,3B8,FTW FSS,N3484M,PA12,N3484M,,Nose over,1,,Substantial,Yes,280,1,,[],[],https://www.google.com/search?tbm=isch&q=N3484M+aircraft,actual_search,"SPANAWAY, WA, (FTW FSS), (3B8), N3484M, PA12. N3484M on landing rollout applied excessive brakes and nosed over. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Substantial. 3/29/2026 2300Z.",,PA12,,,,,,,https://www.google.com/search?tbm=isch&q=N3484M+aircraft,https://www.google.com/search?tbm=isch&q=PA12+aircraft,No,True,True,3
3/30/2026,2026-03-19T20:55:00Z,3/19/2026,2055Z,BOULDER,CO,BDU,FTW FSS,N510EA,ECLIPSE,N510EA,,Loss of power / flip,2,,Substantial,Yes,281,1,,[],[],https://www.google.com/search?tbm=isch&q=N510EA+aircraft,actual_search,"BOULDER, CO, (FTW FSS), (BDU), N510EA, ECLIPSE. N510EA was conducting touch-and-go operations on RWY26 when it experienced a lack of power and possible wind gusts. The rotor got caught and flipped the aircraft over. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. Late Report: 3/19/2026 2055Z.",,ECLIPSE,,,,,,,https://www.google.com/search?tbm=isch&q=N510EA+aircraft,https://www.google.com/search?tbm=isch&q=ECLIPSE+aircraft,No,True,True,3
3/30/2026,2026-03-28T20:00:00Z,3/28/2026,2000Z,CANYON LAKE,AK,,ENA FSS,N94237,C185,N94237,,Landing strike,2,,Substantial,Yes,282,1,,[],[],https://www.google.com/search?tbm=isch&q=N94237+aircraft,actual_search,"CANYON LAKE, AK, (ENA FSS), N94237, C185. N94237 landed on the lake with wheel skis when it struck a berm, causing the axle to crack, forcing the ski to damage the right wing. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. 3/28/2026 2000Z.",,C185,,,,,,,https://www.google.com/search?tbm=isch&q=N94237+aircraft,https://www.google.com/search?tbm=isch&q=C185+aircraft,No,True,True,3
3/30/2026,2026-03-27T18:02:00Z,3/27/2026,1802Z,AURORA,OR,UAO,UAO,N447TC,PA18,N447TC,,Flip over,1,,Minor,Yes,283,1,,[],[],https://www.google.com/search?tbm=isch&q=N447TC+aircraft,actual_search,"AURORA, OR, (UAO), N447TC, PA18. N447TC was exiting the runway after landing when it flipped over on the taxiway. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. 3/27/2026 1802Z.",,PA18,,,,,,,https://www.google.com/search?tbm=isch&q=N447TC+aircraft,https://www.google.com/search?tbm=isch&q=PA18+aircraft,No,True,True,2
3/30/2026,2026-03-02T23:00:00Z,3/2/2026,2300Z,CAMARILLO,CA,CMA,CMA,N69765,ST75,N69765,,Runway excursion,1,,Minor,Yes,284,1,,[],[],https://www.google.com/search?tbm=isch&q=N69765+aircraft,actual_search,"CAMARILLO, CA, (CMA), N69765, ST75. N69765 landed on RWY26 and veered into the grass and ran over the TWY B sign. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. 3/2/2026 2300Z.",,ST75,,,,,,,https://www.google.com/search?tbm=isch&q=N69765+aircraft,https://www.google.com/search?tbm=isch&q=ST75+aircraft,No,True,True,3
3/30/2026,2026-03-28T20:50:00Z,3/28/2026,2050Z,PALMER,AK,PAQ,ENA FSS,N31266,BELLANCA 7GCBC,N31266,,Ground loop,2,,Unknown,Yes,285,1,,[],[],https://www.google.com/search?tbm=isch&q=N31266+aircraft,actual_search,"PALMER, AK, (ENA FSS), (PAQ), N31266, BELLANCA 7GCBC. N31266 ground looped on the runway. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 3/28/2026 2050Z.",,BELLANCA 7GCBC,,,,,,,https://www.google.com/search?tbm=isch&q=N31266+aircraft,https://www.google.com/search?tbm=isch&q=BELLANCA 7GCBC+aircraft,No,True,True,2
3/30/2026,2026-03-29T18:15:00Z,3/29/2026,1815Z,COLORADO SPRINGS,CO,FLY,FTW FSS,N920CJ,7GCB,N920CJ,,Gear collapse / prop strike,1,,Unknown,Yes,286,1,,[],[],https://www.google.com/search?tbm=isch&q=N920CJ+aircraft,actual_search,"COLORADO SPRINGS, CO, (FTW FSS), (FLY), N920CJ, 7GCB. N920CJ encountered a strong crosswind, causing the left gear to collapse while landing on RWY34. The aircraft suffered a prop strike. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 3/29/2026 1815Z.",,7GCB,,,,,,,https://www.google.com/search?tbm=isch&q=N920CJ+aircraft,https://www.google.com/search?tbm=isch&q=7GCB+aircraft,No,True,True,2
4/6/2026,2026-04-02T22:00:00Z,4/2/2026,2200Z,LIVINGSTON,MT,MT48,FTW FSS,N5017G,B206,N5017G,,Crash/forced landing,2,,Substantial,Yes,287,1,FTW FSS | MT48,"[{""title"": ""Aviation Safety Network entry for N5017G (Bell 206L-1)"", ""url"": ""https://aviation-safety.net/wikibase/568872"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-04-04""}, {""title"": ""Unofficial Networks Facebook post on the N5017G Livingston helicopter crash"", ""url"": ""https://www.facebook.com/UnofficialNetworks/posts/four-occupants-were-on-board-the-bell-206-helicopter-time-of-the-crash-one-indiv/1363150459186246/"", ""publisher"": ""Facebook"", ""date"": ""2026-04-04""}]",[],https://www.google.com/search?tbm=isch&q=N5017G+aircraft,actual_search,"LIVINGSTON, MT, (FTW FSS), N5017G, B206. N5017G crashed approximately 8 nautical miles northwest of the Flying Y Ranch (MT48), 45.54409, -110.74795. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. 4/2/2026 2200Z.",,B206,2,0,4/9/2026,4/9/2026,,,https://www.google.com/search?tbm=isch&q=N5017G+aircraft,https://www.google.com/search?tbm=isch&q=B206+aircraft,No,False,True,5
